date,areaName,cases,casesRollingRate,casesAgeDemographics,casesReported,deaths,deathsRollingRate,deathsAgeDemographics,deathsReported,admissions,admissionsRollingRate,patients,patientsMv,cumAdmissionsByAge
2020-09-19,Scotland,236,30.300000000000000711,,350,0,0.10000000000000000555,,3,18,2.3999999999999999112,64,9,
2020-09-18,Scotland,270,29.899999999999998579,,203,1,0.10000000000000000555,,1,14,2.2999999999999998224,61,5,
2020-09-17,Scotland,265,28.899999999999998579,,290,1,0.10000000000000000555,,0,19,2.3999999999999999112,52,5,
2020-09-16,Scotland,280,28.199999999999999289,,267,0,0.10000000000000000555,,1,34,2.3999999999999999112,51,6,
2020-09-15,Scotland,238,27.199999999999999289,,267,0,0.10000000000000000555,,1,19,1.8999999999999999112,48,6,
2020-09-14,Scotland,186,24.699999999999999289,,70,3,0.10000000000000000555,,0,16,1.8000000000000000444,51,6,
2020-09-13,Scotland,178,24.399999999999998579,,244,1,0,,0,12,1.7000000000000001776,45,6,
2020-09-12,Scotland,214,23.899999999999998579,,221,0,0,,0,14,1.6000000000000000888,42,7,
2020-09-11,Scotland,216,22.5,,175,0,0,,0,19,1.5,45,6,
2020-09-10,Scotland,231,21.699999999999999289,,161,0,0,,0,18,1.3999999999999999112,266,7,
2020-09-09,Scotland,223,21.199999999999999289,,159,0,0,,0,7,1.1000000000000000888,274,6,
2020-09-08,Scotland,103,20.600000000000001421,,176,0,0.10000000000000000555,,3,10,1.1000000000000000888,267,6,
2020-09-07,Scotland,167,22.300000000000000711,,146,0,0.10000000000000000555,,0,11,1,256,5,
2020-09-06,Scotland,154,21.899999999999998579,,208,0,0.10000000000000000555,,0,7,0.9000000000000000222,245,4,
2020-09-05,Scotland,137,21,,141,0,0.10000000000000000555,,0,8,0.80000000000000004441,251,2,
2020-09-04,Scotland,170,20.199999999999999289,,159,1,0.10000000000000000555,,0,15,0.70000000000000006661,258,4,
2020-09-03,Scotland,202,19,,101,1,0.10000000000000000555,,1,3,0.5,259,4,
2020-09-02,Scotland,192,17.100000000000001421,,156,1,0,,1,6,0.60000000000000008882,258,5,
2020-09-01,Scotland,199,15.300000000000000711,,154,0,0,,0,3,0.70000000000000006661,264,6,
2020-08-31,Scotland,143,13,,160,0,0,,0,5,0.9000000000000000222,258,5,
2020-08-30,Scotland,102,11.5,,123,0,0,,0,3,0.9000000000000000222,251,5,
2020-08-29,Scotland,94,10.800000000000000711,,88,0,0,,0,4,0.9000000000000000222,258,5,
2020-08-28,Scotland,105,10,,51,1,0.10000000000000000555,,0,5,0.9000000000000000222,255,3,
2020-08-27,Scotland,97,9.8000000000000007105,,68,0,0,,0,8,0.9000000000000000222,257,2,
2020-08-26,Scotland,98,10.599999999999999645,,67,0,0,,2,11,0.9000000000000000222,249,2,
2020-08-25,Scotland,72,10.5,,44,0,0.10000000000000000555,,0,11,0.80000000000000004441,243,1,
2020-08-24,Scotland,59,10.599999999999999645,,66,0,0.10000000000000000555,,0,8,0.70000000000000006661,248,1,
2020-08-23,Scotland,67,10.900000000000000355,,83,1,0.10000000000000000555,,0,1,0.60000000000000008882,245,2,
2020-08-22,Scotland,51,10.300000000000000711,,123,1,0,,0,5,0.60000000000000008882,246,2,
2020-08-21,Scotland,91,9.6999999999999992895,,71,0,0,,0,4,0.70000000000000006661,254,2,
2020-08-20,Scotland,141,9,,77,0,0,,0,8,0.70000000000000006661,249,2,
2020-08-19,Scotland,93,7.5,,50,1,0,,1,5,0.60000000000000008882,248,2,
2020-08-18,Scotland,78,6.7000000000000001776,,49,0,0,,0,5,0.5,254,3,
2020-08-17,Scotland,75,6.4000000000000003553,,26,0,0,,0,6,0.5,248,3,
2020-08-16,Scotland,33,6.0999999999999996447,,43,0,0,,0,2,0.5,243,3,
2020-08-15,Scotland,20,6,,51,0,0,,0,7,0.4000000000000000222,244,3,
2020-08-14,Scotland,50,6.0999999999999996447,,65,0,0,,0,5,0.4000000000000000222,253,3,
2020-08-13,Scotland,59,6,,47,0,0,,0,3,0.4000000000000000222,258,3,
2020-08-12,Scotland,49,6.0999999999999996447,,47,0,0,,0,2,0.30000000000000004441,265,3,
2020-08-11,Scotland,63,6.5,,52,0,0,,0,2,0.4000000000000000222,269,3,
2020-08-10,Scotland,59,6.4000000000000003553,,29,0,0,,0,5,0.4000000000000000222,267,3,
2020-08-09,Scotland,26,6.4000000000000003553,,48,0,0,,0,0,0.30000000000000004441,261,3,
2020-08-08,Scotland,27,6.2999999999999998224,,60,0,0,,0,3,0.30000000000000004441,261,3,
2020-08-07,Scotland,46,6.2000000000000001776,,43,0,0,,0,5,0.30000000000000004441,262,4,
2020-08-06,Scotland,65,5.7999999999999998224,,66,0,0,,0,0,0.30000000000000004441,270,4,
2020-08-05,Scotland,67,5.0999999999999996447,,64,0,0,,0,5,0.30000000000000004441,267,3,
2020-08-04,Scotland,58,4.4000000000000003553,,23,0,0,,0,2,0.30000000000000004441,270,3,
2020-08-03,Scotland,62,3.7000000000000001776,,18,0,0,,0,4,0.30000000000000004441,265,3,
2020-08-02,Scotland,19,2.7999999999999998224,,31,0,0,,0,0,0.30000000000000004441,265,3,
2020-08-01,Scotland,23,2.6000000000000000888,,18,0,0,,0,2,0.30000000000000004441,260,3,
2020-07-31,Scotland,21,2.2000000000000001776,,30,0,0,,0,3,0.30000000000000004441,255,4,
2020-07-30,Scotland,27,2,,17,0,0,,0,3,0.30000000000000004441,260,2,
2020-07-29,Scotland,28,2,,22,0,0,,0,3,0.30000000000000004441,260,2,
2020-07-28,Scotland,22,1.7000000000000001776,,4,0,0,,0,0,0.30000000000000004441,264,2,
2020-07-27,Scotland,13,1.7000000000000001776,,3,0,0,,0,3,0.30000000000000004441,270,2,
2020-07-26,Scotland,7,1.7000000000000001776,,4,0,0,,0,1,0.2000000000000000111,267,2,
2020-07-25,Scotland,3,1.8999999999999999112,,27,0,0,,0,6,0.30000000000000004441,270,2,
2020-07-24,Scotland,11,2.1000000000000000888,,20,0,0,,0,0,0.2000000000000000111,278,2,
2020-07-23,Scotland,23,2,,16,0,0,,0,3,0.2000000000000000111,287,2,
2020-07-22,Scotland,16,2,,10,0,0,,0,2,0.2000000000000000111,295,3,
2020-07-21,Scotland,19,2,,22,0,0,,0,1,0.2000000000000000111,303,20,
2020-07-20,Scotland,13,1.8000000000000000444,,7,0,0,,0,0,0.2000000000000000111,299,10,
2020-07-19,Scotland,17,1.8999999999999999112,,23,0,0,,0,2,0.2000000000000000111,302,4,
2020-07-18,Scotland,13,1.6000000000000000888,,21,0,0,,0,1,0.2000000000000000111,305,8,
2020-07-17,Scotland,8,1.5,,17,0,0,,0,2,0.2000000000000000111,316,9,
2020-07-16,Scotland,21,1.6000000000000000888,,11,0,0,,1,3,0.2000000000000000111,320,6,
2020-07-15,Scotland,16,1.3999999999999999112,,5,0,0,,0,1,0.2000000000000000111,329,6,
2020-07-14,Scotland,10,1.1999999999999999556,,3,0,0,,0,0,0.2000000000000000111,327,12,
2020-07-13,Scotland,17,1.3000000000000000444,,6,0,0,,0,1,0.2000000000000000111,335,6,
2020-07-12,Scotland,2,1.1000000000000000888,,19,0,0,,0,1,0.2000000000000000111,330,6,
2020-07-11,Scotland,9,1.1000000000000000888,,7,0,0,,0,3,0.30000000000000004441,323,6,
2020-07-10,Scotland,12,1,,18,0,0,,0,4,0.2000000000000000111,337,12,
2020-07-09,Scotland,8,0.9000000000000000222,,6,0,0,,0,0,0.2000000000000000111,342,9,
2020-07-08,Scotland,10,1,,7,0,0,,1,1,0.2000000000000000111,358,11,
2020-07-07,Scotland,11,1,,2,0,0,,1,1,0.30000000000000004441,376,7,
2020-07-06,Scotland,8,1,,4,0,0,,0,3,0.2000000000000000111,384,8,
2020-07-05,Scotland,2,1.1000000000000000888,,9,1,0.10000000000000000555,,0,2,0.2000000000000000111,424,11,
2020-07-04,Scotland,5,1.1000000000000000888,,11,0,0.10000000000000000555,,0,1,0.2000000000000000111,429,19,
2020-07-03,Scotland,6,1.1000000000000000888,,12,1,0.10000000000000000555,,1,2,0.30000000000000004441,422,12,
2020-07-02,Scotland,13,1.1000000000000000888,,5,0,0.10000000000000000555,,1,2,0.30000000000000004441,432,9,
2020-07-01,Scotland,11,1.1999999999999999556,,8,0,0.10000000000000000555,,1,3,0.30000000000000004441,439,17,
2020-06-30,Scotland,8,1.1000000000000000888,,10,0,0.10000000000000000555,,3,0,0.30000000000000004441,450,19,
2020-06-29,Scotland,14,1.3999999999999999112,,5,1,0.10000000000000000555,,0,2,0.4000000000000000222,453,10,
2020-06-28,Scotland,3,1.3000000000000000444,,8,1,0.2000000000000000111,,0,3,0.5,453,13,
2020-06-27,Scotland,4,1.3999999999999999112,,15,4,0.2000000000000000111,,0,4,0.5,456,16,
2020-06-26,Scotland,6,1.3999999999999999112,,17,0,0.2000000000000000111,,0,1,0.4000000000000000222,467,17,
2020-06-25,Scotland,19,1.8000000000000000444,,5,0,0.2000000000000000111,,2,2,0.5,472,18,
2020-06-24,Scotland,8,1.7000000000000001776,,9,1,0.2000000000000000111,,4,5,0.5,489,23,
2020-06-23,Scotland,20,2.1000000000000000888,,12,1,0.30000000000000004441,,4,5,0.5,512,21,
2020-06-22,Scotland,11,2.1000000000000000888,,14,3,0.4000000000000000222,,0,8,0.5,515,15,
2020-06-21,Scotland,9,2.2999999999999998224,,26,2,0.4000000000000000222,,0,1,0.5,518,16,
2020-06-20,Scotland,6,2.2999999999999998224,,26,3,0.4000000000000000222,,2,2,0.60000000000000008882,511,14,
2020-06-19,Scotland,23,2.6000000000000000888,,27,0,0.4000000000000000222,,6,4,0.70000000000000006661,518,18,
2020-06-18,Scotland,14,2.7999999999999998224,,11,3,0.4000000000000000222,,2,4,0.60000000000000008882,544,22,
2020-06-17,Scotland,33,2.8999999999999999112,,21,3,0.4000000000000000222,,9,6,0.70000000000000006661,552,22,
2020-06-16,Scotland,17,2.7999999999999998224,,15,6,0.5,,5,5,0.70000000000000006661,567,19,
2020-06-15,Scotland,21,3,,29,3,0.4000000000000000222,,0,7,0.70000000000000006661,578,18,
2020-06-14,Scotland,13,2.8999999999999999112,,25,4,0.4000000000000000222,,1,7,0.70000000000000006661,575,15,
2020-06-13,Scotland,23,3,,21,3,0.5,,5,4,0.70000000000000006661,582,20,
2020-06-12,Scotland,30,3,,27,2,0.5,,3,2,0.70000000000000006661,590,23,
2020-06-11,Scotland,21,2.8999999999999999112,,17,2,0.60000000000000008882,,5,7,0.80000000000000004441,610,21,
2020-06-10,Scotland,29,3.1000000000000000888,,12,5,0.60000000000000008882,,12,8,0.80000000000000004441,623,18,
2020-06-09,Scotland,27,3.2999999999999998224,,14,1,0.60000000000000008882,,7,5,0.80000000000000004441,641,21,
2020-06-08,Scotland,18,3.6000000000000000888,,18,5,0.70000000000000006661,,0,3,0.80000000000000004441,655,24,
2020-06-07,Scotland,17,4,,18,7,0.70000000000000006661,,0,7,0.9000000000000000222,646,25,
2020-06-06,Scotland,22,4.0999999999999996447,,21,3,0.70000000000000006661,,6,5,1,646,20,
2020-06-05,Scotland,24,4.4000000000000003553,,29,9,0.70000000000000006661,,14,10,1,676,23,
2020-06-04,Scotland,35,4.5,,49,2,0.80000000000000004441,,9,7,1,685,28,
2020-06-03,Scotland,35,4.9000000000000003553,,33,8,1,,11,9,0.9000000000000000222,706,34,
2020-06-02,Scotland,45,5.4000000000000003553,,53,6,1.1999999999999999556,,12,5,1,712,34,
2020-06-01,Scotland,38,6,,18,3,1.3000000000000000444,,1,7,1.1000000000000000888,735,27,
2020-05-31,Scotland,23,7.0999999999999996447,,18,6,1.5,,9,10,1.1999999999999999556,732,27,
2020-05-30,Scotland,40,7.7000000000000001776,,55,6,1.5,,22,4,1.1999999999999999556,735,33,
2020-05-29,Scotland,29,7.7999999999999998224,,39,11,1.6000000000000000888,,15,10,1.3999999999999999112,769,40,
2020-05-28,Scotland,55,9,,48,16,1.7000000000000001776,,12,6,1.5,797,37,
2020-05-27,Scotland,66,10,,55,16,1.8000000000000000444,,13,11,1.6000000000000000888,810,38,
2020-05-26,Scotland,77,11,,29,13,1.8999999999999999112,,18,14,1.8000000000000000444,833,35,
2020-05-25,Scotland,97,12.900000000000000355,,55,14,2.2000000000000001776,,3,13,1.7000000000000001776,849,40,
2020-05-24,Scotland,54,13.699999999999999289,,60,7,2.2999999999999998224,,9,8,2,845,44,
2020-05-23,Scotland,50,14.400000000000000355,,72,9,2.7000000000000001776,,16,14,2,841,50,
2020-05-22,Scotland,92,15.400000000000000355,,113,16,3,,24,15,2.1000000000000000888,874,50,
2020-05-21,Scotland,111,16.5,,105,23,3.2000000000000001776,,37,14,2.3999999999999999112,909,51,
2020-05-20,Scotland,121,18.300000000000000711,,96,21,3.3999999999999999112,,50,18,2.6000000000000000888,943,53,
2020-05-19,Scotland,182,19.699999999999999289,,61,28,3.7999999999999998224,,29,13,2.7999999999999998224,969,59,
2020-05-18,Scotland,140,20.600000000000001421,,57,23,3.7999999999999998224,,2,27,3.2000000000000001776,1005,63,
