date,areaName,cases,casesRollingRate,casesReported
2020-05-04,Scotland,330,41.200000000000002842,169
2020-05-05,Scotland,289,39.5,171
2020-05-06,Scotland,306,37.200000000000002842,272
2020-05-07,Scotland,290,36.399999999999998579,215
2020-05-08,Scotland,254,34.299999999999997158,225
2020-05-09,Scotland,177,33.600000000000001421,156
2020-05-10,Scotland,150,32.899999999999998579,181
2020-05-11,Scotland,262,31.600000000000001421,141
2020-05-12,Scotland,230,30.5,136
2020-05-13,Scotland,198,28.600000000000001421,166
2020-05-14,Scotland,212,27.100000000000001421,188
2020-05-15,Scotland,152,25.300000000000000711,143
2020-05-16,Scotland,103,23.899999999999998579,187
2020-05-17,Scotland,92,22.899999999999998579,90
2020-05-18,Scotland,140,20.600000000000001421,57
2020-05-19,Scotland,182,19.699999999999999289,61
2020-05-20,Scotland,121,18.300000000000000711,96
2020-05-21,Scotland,111,16.5,105
2020-05-22,Scotland,92,15.400000000000000355,113
2020-05-23,Scotland,50,14.400000000000000355,72
2020-05-24,Scotland,54,13.699999999999999289,60
2020-05-25,Scotland,97,12.900000000000000355,55
2020-05-26,Scotland,77,11,29
2020-05-27,Scotland,66,10,55
2020-05-28,Scotland,55,9,48
2020-05-29,Scotland,29,7.7999999999999998224,39
2020-05-30,Scotland,40,7.7000000000000001776,55
2020-05-31,Scotland,23,7.0999999999999996447,18
2020-06-01,Scotland,38,6,18
2020-06-02,Scotland,45,5.4000000000000003553,53
2020-06-03,Scotland,35,4.9000000000000003553,33
2020-06-04,Scotland,35,4.5,49
2020-06-05,Scotland,24,4.4000000000000003553,29
2020-06-06,Scotland,22,4.0999999999999996447,21
2020-06-07,Scotland,17,4,18
2020-06-08,Scotland,18,3.6000000000000000888,18
2020-06-09,Scotland,27,3.2999999999999998224,14
2020-06-10,Scotland,29,3.1000000000000000888,12
2020-06-11,Scotland,21,2.8999999999999999112,17
2020-06-12,Scotland,30,3,27
2020-06-13,Scotland,23,3,21
2020-06-14,Scotland,13,2.8999999999999999112,25
2020-06-15,Scotland,21,3,29
2020-06-16,Scotland,17,2.7999999999999998224,15
2020-06-17,Scotland,33,2.8999999999999999112,21
2020-06-18,Scotland,14,2.7999999999999998224,11
2020-06-19,Scotland,23,2.6000000000000000888,27
2020-06-20,Scotland,6,2.2999999999999998224,26
2020-06-21,Scotland,9,2.2999999999999998224,26
2020-06-22,Scotland,11,2.1000000000000000888,14
2020-06-23,Scotland,20,2.1000000000000000888,12
2020-06-24,Scotland,8,1.7000000000000001776,9
2020-06-25,Scotland,19,1.8000000000000000444,5
2020-06-26,Scotland,6,1.3999999999999999112,17
2020-06-27,Scotland,4,1.3999999999999999112,15
2020-06-28,Scotland,3,1.3000000000000000444,8
2020-06-29,Scotland,14,1.3999999999999999112,5
2020-06-30,Scotland,8,1.1000000000000000888,10
2020-07-01,Scotland,11,1.1999999999999999556,8
2020-07-02,Scotland,13,1.1000000000000000888,5
2020-07-03,Scotland,6,1.1000000000000000888,12
2020-07-04,Scotland,5,1.1000000000000000888,11
2020-07-05,Scotland,2,1.1000000000000000888,9
2020-07-06,Scotland,8,1,4
2020-07-07,Scotland,11,1,2
2020-07-08,Scotland,10,1,7
2020-07-09,Scotland,8,0.9000000000000000222,6
2020-07-10,Scotland,12,1,18
2020-07-11,Scotland,9,1.1000000000000000888,7
2020-07-12,Scotland,2,1.1000000000000000888,19
2020-07-13,Scotland,17,1.3000000000000000444,6
2020-07-14,Scotland,10,1.1999999999999999556,3
2020-07-15,Scotland,16,1.3999999999999999112,5
2020-07-16,Scotland,21,1.6000000000000000888,11
2020-07-17,Scotland,8,1.5,17
2020-07-18,Scotland,13,1.6000000000000000888,21
2020-07-19,Scotland,17,1.8999999999999999112,23
2020-07-20,Scotland,13,1.8000000000000000444,7
2020-07-21,Scotland,19,2,22
2020-07-22,Scotland,16,2,10
2020-07-23,Scotland,23,2,16
2020-07-24,Scotland,11,2.1000000000000000888,20
2020-07-25,Scotland,3,1.8999999999999999112,27
2020-07-26,Scotland,7,1.7000000000000001776,4
2020-07-27,Scotland,13,1.7000000000000001776,3
2020-07-28,Scotland,22,1.7000000000000001776,4
2020-07-29,Scotland,28,2,22
2020-07-30,Scotland,27,2,17
2020-07-31,Scotland,21,2.2000000000000001776,30
2020-08-01,Scotland,23,2.6000000000000000888,18
2020-08-02,Scotland,19,2.7999999999999998224,31
2020-08-03,Scotland,62,3.7000000000000001776,18
2020-08-04,Scotland,58,4.4000000000000003553,23
2020-08-05,Scotland,67,5.0999999999999996447,64
2020-08-06,Scotland,65,5.7999999999999998224,66
2020-08-07,Scotland,46,6.2000000000000001776,43
2020-08-08,Scotland,27,6.2999999999999998224,60
2020-08-09,Scotland,26,6.4000000000000003553,48
2020-08-10,Scotland,59,6.4000000000000003553,29
2020-08-11,Scotland,63,6.5,52
2020-08-12,Scotland,49,6.0999999999999996447,47
2020-08-13,Scotland,59,6,47
2020-08-14,Scotland,50,6.0999999999999996447,65
2020-08-15,Scotland,20,6,51
2020-08-16,Scotland,33,6.0999999999999996447,43
2020-08-17,Scotland,75,6.4000000000000003553,26
2020-08-18,Scotland,78,6.7000000000000001776,49
2020-08-19,Scotland,93,7.5,50
2020-08-20,Scotland,141,9,77
2020-08-21,Scotland,91,9.6999999999999992895,71
2020-08-22,Scotland,51,10.300000000000000711,123
2020-08-23,Scotland,67,10.900000000000000355,83
2020-08-24,Scotland,59,10.599999999999999645,66
2020-08-25,Scotland,72,10.5,44
2020-08-26,Scotland,98,10.599999999999999645,67
2020-08-27,Scotland,97,9.8000000000000007105,68
2020-08-28,Scotland,105,10,51
2020-08-29,Scotland,94,10.800000000000000711,88
2020-08-30,Scotland,102,11.5,123
2020-08-31,Scotland,143,13,160
2020-09-01,Scotland,199,15.300000000000000711,154
2020-09-02,Scotland,192,17.100000000000001421,156
2020-09-03,Scotland,202,19,101
2020-09-04,Scotland,170,20.199999999999999289,159
2020-09-05,Scotland,137,21,141
2020-09-06,Scotland,154,21.899999999999998579,208
2020-09-07,Scotland,167,22.300000000000000711,146
2020-09-08,Scotland,103,20.600000000000001421,176
2020-09-09,Scotland,223,21.199999999999999289,159
2020-09-10,Scotland,231,21.699999999999999289,161
2020-09-11,Scotland,216,22.5,175
2020-09-12,Scotland,214,23.899999999999998579,221
2020-09-13,Scotland,178,24.399999999999998579,244
2020-09-14,Scotland,186,24.699999999999999289,70
2020-09-15,Scotland,238,27.199999999999999289,267
2020-09-16,Scotland,280,28.199999999999999289,267
2020-09-17,Scotland,265,28.899999999999998579,290
2020-09-18,Scotland,270,29.899999999999998579,203
2020-09-19,Scotland,236,30.300000000000000711,350
2020-09-20,Scotland,320,32.899999999999998579,245
2020-09-21,Scotland,454,37.799999999999997158,255
2020-09-22,Scotland,497,42.5,383
2020-09-23,Scotland,572,47.799999999999997158,486
2020-09-24,Scotland,716,56.100000000000001421,465
2020-09-25,Scotland,577,61.700000000000002842,558
2020-09-26,Scotland,437,65.400000000000005684,714
2020-09-27,Scotland,360,66.099999999999994316,344
2020-09-28,Scotland,624,69.200000000000002842,222
2020-09-29,Scotland,661,72.200000000000002842,806
2020-09-30,Scotland,793,76.299999999999997158,640
2020-10-01,Scotland,777,77.400000000000005684,668
2020-10-02,Scotland,818,81.799999999999997158,775
2020-10-03,Scotland,702,86.700000000000002842,764
2020-10-04,Scotland,745,93.700000000000002842,758
2020-10-05,Scotland,1099,102.40000000000000568,697
2020-10-06,Scotland,1193,112.09999999999999432,800
2020-10-07,Scotland,1252,120.5,1054
2020-10-08,Scotland,1171,127.79999999999999716,1027
2020-10-09,Scotland,1095,132.80000000000001137,1246
2020-10-10,Scotland,945,137.30000000000001137,1009
2020-10-11,Scotland,961,141.19999999999998863,956
2020-10-12,Scotland,1363,146.09999999999999432,961
2020-10-13,Scotland,1424,150.30000000000001137,1297
2020-10-14,Scotland,1294,151.09999999999999432,1429
2020-10-15,Scotland,1294,153.30000000000001137,1351
2020-10-16,Scotland,1253,156.19999999999998863,1196
2020-10-17,Scotland,863,154.69999999999998863,1167
2020-10-18,Scotland,829,152.30000000000001137,316
2020-10-19,Scotland,1360,152.19999999999998863,993
2020-10-20,Scotland,1686,157,1456
2020-10-21,Scotland,1581,162.30000000000001137,1739
2020-10-22,Scotland,1503,166.09999999999999432,1712
2020-10-23,Scotland,1287,166.69999999999998863,1401
2020-10-24,Scotland,959,168.5,1433
2020-10-25,Scotland,941,170.5,1303
2020-10-26,Scotland,1346,170.30000000000001137,1122
2020-10-27,Scotland,1312,163.40000000000000568,1327
2020-10-28,Scotland,1269,157.69999999999998863,1202
2020-10-29,Scotland,1100,150.30000000000001137,1128
2020-10-30,Scotland,1105,147,1281
2020-10-31,Scotland,745,143.09999999999999432,1101
2020-11-01,Scotland,974,143.69999999999998863,1148
2020-11-02,Scotland,1479,146.09999999999999432,951
2020-11-03,Scotland,1396,147.69999999999998863,999
2020-11-04,Scotland,1304,148.30000000000001137,1433
2020-11-05,Scotland,1299,152,1216
2020-11-06,Scotland,1144,152.69999999999998863,1072
2020-11-07,Scotland,849,154.59999999999999432,1596
2020-11-08,Scotland,878,152.80000000000001137,1115
2020-11-09,Scotland,1296,149.5,912
2020-11-10,Scotland,1292,147.59999999999999432,832
2020-11-11,Scotland,1251,146.59999999999999432,1261
2020-11-12,Scotland,1197,144.69999999999998863,1212
2020-11-13,Scotland,1063,143.19999999999998863,1357
2020-11-14,Scotland,919,144.5,1118
2020-11-15,Scotland,817,143.40000000000000568,1159
2020-11-16,Scotland,1279,143.09999999999999432,717
2020-11-17,Scotland,1226,141.90000000000000568,1248
2020-11-18,Scotland,1118,139.5,1264
2020-11-19,Scotland,985,135.59999999999999432,1089
2020-11-20,Scotland,866,132,1018
2020-11-21,Scotland,765,129.19999999999998863,887
2020-11-22,Scotland,709,127.20000000000000284,844
2020-11-23,Scotland,1162,125,949
2020-11-24,Scotland,994,120.79999999999999716,771
2020-11-25,Scotland,933,117.40000000000000568,880
2020-11-26,Scotland,807,114.09999999999999432,1225
2020-11-27,Scotland,740,111.79999999999999716,969
2020-11-28,Scotland,573,108.29999999999999716,788
2020-11-29,Scotland,556,105.5,746
2020-11-30,Scotland,974,102.09999999999999432,369
2020-12-01,Scotland,933,101,754
2020-12-02,Scotland,951,101.29999999999999716,951
2020-12-03,Scotland,810,101.29999999999999716,958
2020-12-04,Scotland,649,99.700000000000002842,966
2020-12-05,Scotland,668,101.40000000000000568,777
2020-12-06,Scotland,645,103.09999999999999432,643
2020-12-07,Scotland,959,102.79999999999999716,677
2020-12-08,Scotland,1047,104.90000000000000568,692
2020-12-09,Scotland,1008,105.90000000000000568,897
2020-12-10,Scotland,907,107.70000000000000284,933
2020-12-11,Scotland,880,111.90000000000000568,1001
2020-12-12,Scotland,687,112.29999999999999716,1064
2020-12-13,Scotland,721,113.59999999999999432,800
2020-12-14,Scotland,1100,116.20000000000000284,734
2020-12-15,Scotland,1034,116,845
2020-12-16,Scotland,1051,116.79999999999999716,689
2020-12-17,Scotland,912,116.90000000000000568,858
2020-12-18,Scotland,930,117.79999999999999716,744
2020-12-19,Scotland,757,119.09999999999999432,572
2020-12-20,Scotland,824,121,934
2020-12-21,Scotland,1322,125,1504
2020-12-22,Scotland,1333,130.5,1316
2020-12-23,Scotland,1322,135.40000000000000568,1190
2020-12-24,Scotland,1022,137.5,1314
2020-12-25,Scotland,520,130,1165
2020-12-26,Scotland,1058,135.5,1149
2020-12-27,Scotland,1705,151.59999999999999432,740
2020-12-28,Scotland,1825,160.80000000000001137,967
2020-12-29,Scotland,3146,194,1895
2020-12-30,Scotland,2973,224.19999999999998863,2045
2020-12-31,Scotland,2379,249,2622
2021-01-01,Scotland,1167,260.89999999999997726,2539
2021-01-02,Scotland,2218,282.10000000000002274,2137
2021-01-03,Scotland,2223,291.60000000000002274,2464
2021-01-04,Scotland,2385,301.89999999999997726,1905
2021-01-05,Scotland,3058,300.19999999999998863,2529
2021-01-06,Scotland,2554,292.60000000000002274,2039
2021-01-07,Scotland,2202,289.30000000000001137,2649
2021-01-08,Scotland,1839,301.60000000000002274,2309
2021-01-09,Scotland,1498,288.5,1865
2021-01-10,Scotland,1430,273.89999999999997726,1877
2021-01-11,Scotland,2101,268.69999999999998863,1782
2021-01-12,Scotland,1984,249.09999999999999432,1875
2021-01-13,Scotland,1710,233.59999999999999432,1949
2021-01-14,Scotland,1624,223.09999999999999432,1707
2021-01-15,Scotland,1553,217.80000000000001137,2160
2021-01-16,Scotland,1176,211.90000000000000568,1753
2021-01-17,Scotland,1198,207.69999999999998863,1341
2021-01-18,Scotland,1737,201,1429
2021-01-19,Scotland,1557,193.19999999999998863,1165
2021-01-20,Scotland,1586,190.90000000000000568,1656
2021-01-21,Scotland,1242,183.90000000000000568,1636
2021-01-22,Scotland,1243,178.30000000000001137,1480
2021-01-23,Scotland,937,173.90000000000000568,1307
2021-01-24,Scotland,862,167.69999999999998863,1195
2021-01-25,Scotland,1322,160.09999999999999432,752
2021-01-26,Scotland,1175,153.09999999999999432,1049
2021-01-27,Scotland,1113,144.5,1330
2021-01-28,Scotland,1120,142.30000000000001137,1201
2021-01-29,Scotland,963,137.09999999999999432,1155
2021-01-30,Scotland,785,134.40000000000000568,994
2021-01-31,Scotland,814,133.5,1003
2021-02-01,Scotland,1100,129.40000000000000568,848
2021-02-02,Scotland,1050,127.09999999999999432,758
2021-02-03,Scotland,928,123.70000000000000284,978
2021-02-04,Scotland,901,119.70000000000000284,1149
2021-02-05,Scotland,938,119.29999999999999716,895
2021-02-06,Scotland,699,117.70000000000000284,895
2021-02-07,Scotland,657,114.79999999999999716,584
2021-02-08,Scotland,994,112.90000000000000568,928
2021-02-09,Scotland,757,107.5,822
2021-02-10,Scotland,845,106,803
2021-02-11,Scotland,845,105,830
2021-02-12,Scotland,903,104.29999999999999716,830
2021-02-13,Scotland,542,101.5,908
2021-02-14,Scotland,682,101.90000000000000568,903
2021-02-15,Scotland,965,101.40000000000000568,559
2021-02-16,Scotland,907,104.09999999999999432,773
2021-02-17,Scotland,828,103.79999999999999716,1121
2021-02-18,Scotland,879,104.40000000000000568,685
2021-02-19,Scotland,891,104.20000000000000284,885
2021-02-20,Scotland,660,106.40000000000000568,803
2021-02-21,Scotland,611,105.09999999999999432,827
2021-02-22,Scotland,790,101.90000000000000568,715
2021-02-23,Scotland,696,98,655
2021-02-24,Scotland,700,95.700000000000002842,798
2021-02-25,Scotland,629,91.099999999999994316,769
2021-02-26,Scotland,521,84.299999999999997158,581
2021-02-27,Scotland,413,79.799999999999997158,525
2021-02-28,Scotland,425,76.400000000000005684,572
2021-03-01,Scotland,546,71.900000000000005684,386
2021-03-02,Scotland,519,68.700000000000002842,542
2021-03-03,Scotland,495,64.900000000000005684,543
2021-03-04,Scotland,558,63.600000000000001421,500
2021-03-05,Scotland,464,62.600000000000001421,498
2021-03-06,Scotland,477,63.799999999999997158,555
2021-03-07,Scotland,434,63.899999999999998579,390
2021-03-08,Scotland,588,64.700000000000002842,501
2021-03-09,Scotland,654,67.200000000000002842,466
2021-03-10,Scotland,624,69.5,691
2021-03-11,Scotland,663,71.5,591
2021-03-12,Scotland,585,73.700000000000002842,682
2021-03-13,Scotland,463,73.400000000000005684,639
2021-03-14,Scotland,445,73.599999999999994316,484
2021-03-15,Scotland,690,75.5,456
2021-03-16,Scotland,572,74,597
2021-03-17,Scotland,599,73.5,625
2021-03-18,Scotland,552,71.5,624
2021-03-19,Scotland,544,70.700000000000002842,655
2021-03-20,Scotland,456,70.599999999999994316,488
2021-03-21,Scotland,464,71,532
2021-03-22,Scotland,682,70.799999999999997158,359
2021-03-23,Scotland,605,71.400000000000005684,495
2021-03-24,Scotland,540,70.299999999999997158,692
2021-03-25,Scotland,572,70.700000000000002842,701
2021-03-26,Scotland,477,69.5,543
2021-03-27,Scotland,387,68.200000000000002842,563
2021-03-28,Scotland,357,66.299999999999997158,422
2021-03-29,Scotland,516,63.200000000000002842,352
2021-03-30,Scotland,394,59.399999999999998579,411
2021-03-31,Scotland,392,56.700000000000002842,542
2021-04-01,Scotland,414,53.799999999999997158,400
2021-04-02,Scotland,348,51.399999999999998579,414
2021-04-03,Scotland,278,49.399999999999998579,397
2021-04-04,Scotland,253,47.5,343
2021-04-05,Scotland,293,43.399999999999998579,248
2021-04-06,Scotland,356,42.700000000000002842,259
2021-04-07,Scotland,280,40.700000000000002842,289
2021-04-08,Scotland,282,38.299999999999997158,364
2021-04-09,Scotland,266,36.799999999999997158,285
2021-04-10,Scotland,226,35.799999999999997158,281
2021-04-11,Scotland,210,35,250
2021-04-12,Scotland,253,,199
2021-04-13,Scotland,259,,221
2021-04-14,Scotland,204,,278
2021-04-15,Scotland,59,,237
2021-04-16,Scotland,,,204
